municipio,zona,altitud_m,year,month,solar_radiation,solar_clear_sky,nasa_rainfall,nasa_humidity,nasa_temp,dew_point,nasa_temp_max,nasa_temp_min,wind_speed_10m,wind_speed_2m,zona
Morales,peten_izabal,30,2019,7,20.98,26.5,3.67,82.3,26.21,22.56,32.15,22.36,1.4,0.57,peten_izabal
Morales,peten_izabal,30,2019,8,22.05,26.46,5.27,84.54,26.35,23.22,32.71,22.49,1.19,0.5,peten_izabal
Morales,peten_izabal,30,2019,9,20.42,25.16,7.15,86.52,25.89,23.25,31.01,22.38,1.02,0.43,peten_izabal
Morales,peten_izabal,30,2019,10,17.97,22.96,8.45,90.36,25.15,23.35,30.6,21.45,0.95,0.41,peten_izabal
Morales,peten_izabal,30,2019,11,13.93,20.78,3.28,88.17,23.67,21.48,28.62,18.42,1.28,0.53,peten_izabal
Morales,peten_izabal,30,2019,12,13.31,19.49,2.33,86.22,22.73,20.09,29.71,16.97,1.25,0.51,peten_izabal
Morales,peten_izabal,30,2019,13,18.75,23.91,3.69,81.05,25.31,21.31,39.07,15.68,1.29,0.51,peten_izabal
Morales,peten_izabal,30,2020,1,14.68,20.21,3.46,84.04,23.25,20.06,32.33,16.76,1.45,0.55,peten_izabal
Morales,peten_izabal,30,2020,2,17.06,22.77,3.39,78.79,24.1,19.59,34.76,16.71,1.5,0.57,peten_izabal
Morales,peten_izabal,30,2020,3,20.56,25.55,1.91,78.74,24.62,20.16,33.15,17.87,1.55,0.58,peten_izabal
Morales,peten_izabal,30,2020,4,21.46,23.87,0.37,68.32,28.3,21.01,38.92,22.18,1.3,0.47,peten_izabal
Morales,peten_izabal,30,2020,5,18.3,24.75,6.3,78.17,27.11,22.43,37.74,22.57,1.18,0.47,peten_izabal
Morales,peten_izabal,30,2020,6,18.78,26.03,6.12,83.11,26.32,22.86,34.48,22.25,1.28,0.52,peten_izabal
Morales,peten_izabal,30,2020,7,20.76,26.25,5.14,84.71,26.11,23.01,31.96,22.45,1.28,0.53,peten_izabal
Morales,peten_izabal,30,2020,8,20.94,26.23,5.88,88.18,25.67,23.39,31.09,22.08,1.09,0.46,peten_izabal
Morales,peten_izabal,30,2020,9,19.87,25.26,9.59,89.68,25.49,23.56,30.83,22.76,0.92,0.39,peten_izabal
Morales,peten_izabal,30,2020,10,15.86,22.83,7.41,90.77,24.6,22.91,29.42,21.4,1.01,0.43,peten_izabal
Morales,peten_izabal,30,2020,11,11.63,20.45,27.2,92.32,23.61,22.23,28.1,20.8,1.46,0.55,peten_izabal
Morales,peten_izabal,30,2020,12,12.2,19.41,6.8,91.41,21.92,20.38,27.94,15.21,1.31,0.53,peten_izabal
Morales,peten_izabal,30,2020,13,17.68,23.64,6.94,84.06,25.09,21.8,38.92,15.21,1.28,0.5,peten_izabal
Morales,peten_izabal,30,2021,1,13.41,20.31,7.74,91.05,22.29,20.67,27.72,16.93,1.36,0.54,peten_izabal
Morales,peten_izabal,30,2021,2,18.96,22.94,2.64,87.69,22.65,20.35,29.4,15.41,1.25,0.51,peten_izabal
Morales,peten_izabal,30,2021,3,20.67,25.63,3.76,86.07,23.38,20.72,30.56,18.06,1.41,0.56,peten_izabal
Morales,peten_izabal,30,2021,4,21.08,26.1,3.24,85.13,25.17,22.27,31.88,19.79,1.3,0.52,peten_izabal
Morales,peten_izabal,30,2021,5,20.25,25.94,12.25,83.07,26.0,22.62,33.45,22.18,1.42,0.56,peten_izabal
Morales,peten_izabal,30,2021,6,20.13,26.26,9.13,91.32,25.28,23.68,30.24,22.33,1.05,0.45,peten_izabal
Morales,peten_izabal,30,2021,7,20.23,26.4,4.74,90.19,25.21,23.38,29.49,21.57,1.28,0.53,peten_izabal
Morales,peten_izabal,30,2021,8,19.96,26.09,8.45,90.74,25.28,23.55,29.83,22.22,1.07,0.47,peten_izabal
Morales,peten_izabal,30,2021,9,20.27,25.33,5.53,90.97,25.36,23.68,29.65,22.46,1.09,0.48,peten_izabal
Morales,peten_izabal,30,2021,10,18.27,23.2,8.38,90.48,25.09,23.31,29.9,20.0,1.1,0.48,peten_izabal
Morales,peten_izabal,30,2021,11,12.3,20.76,9.3,90.95,22.32,20.7,27.07,17.65,1.35,0.54,peten_izabal
Morales,peten_izabal,30,2021,12,14.55,19.67,2.93,90.13,22.87,21.08,27.92,17.55,1.27,0.53,peten_izabal
Morales,peten_izabal,30,2021,13,18.33,24.05,6.54,88.99,24.25,22.18,33.45,15.41,1.25,0.51,peten_izabal
Morales,peten_izabal,30,2022,1,14.06,20.37,4.63,90.34,21.8,20.07,28.26,15.86,1.31,0.55,peten_izabal
Morales,peten_izabal,30,2022,2,15.76,22.89,6.38,89.28,22.29,20.31,28.39,17.36,1.42,0.56,peten_izabal
Morales,peten_izabal,30,2022,3,19.52,25.26,11.51,86.96,23.67,21.19,31.17,17.98,1.27,0.51,peten_izabal
Morales,peten_izabal,30,2022,4,20.67,26.25,2.71,83.14,25.3,21.91,32.96,20.14,1.33,0.53,peten_izabal
Morales,peten_izabal,30,2022,5,20.5,26.21,18.67,86.26,25.59,22.88,32.06,19.47,1.14,0.48,peten_izabal
Morales,peten_izabal,30,2022,6,17.86,26.19,10.29,90.05,24.83,22.97,29.64,21.29,1.15,0.48,peten_izabal
Morales,peten_izabal,30,2022,7,18.65,26.39,7.68,91.31,24.95,23.34,28.73,22.09,1.3,0.54,peten_izabal
Morales,peten_izabal,30,2022,8,19.16,26.34,10.31,92.03,25.02,23.55,28.72,22.39,1.15,0.49,peten_izabal
Morales,peten_izabal,30,2022,9,17.31,25.08,11.7,91.89,24.85,23.38,28.88,20.67,0.96,0.42,peten_izabal
Morales,peten_izabal,30,2022,10,15.29,23.16,9.97,91.44,24.47,22.9,29.37,20.74,1.2,0.5,peten_izabal
Morales,peten_izabal,30,2022,11,14.35,20.75,6.05,90.82,23.94,22.25,28.58,20.27,1.23,0.51,peten_izabal
Morales,peten_izabal,30,2022,12,13.66,19.53,4.7,90.96,22.62,20.98,28.18,17.5,1.36,0.55,peten_izabal
Morales,peten_izabal,30,2022,13,17.24,24.04,8.75,89.55,24.12,22.15,32.96,15.86,1.23,0.51,peten_izabal
Morales,peten_izabal,30,2023,1,16.45,20.62,13.22,89.62,22.46,20.56,28.45,15.6,1.3,0.53,peten_izabal
Morales,peten_izabal,30,2023,2,18.16,23.16,1.31,87.7,22.77,20.48,28.63,18.63,1.48,0.58,peten_izabal
Morales,peten_izabal,30,2023,3,21.1,25.02,2.15,83.21,24.35,21.04,31.06,19.76,1.27,0.51,peten_izabal
Morales,peten_izabal,30,2023,4,22.14,24.86,0.68,74.09,26.25,20.63,37.32,18.75,1.24,0.49,peten_izabal
Morales,peten_izabal,30,2023,5,20.1,25.08,1.95,74.84,27.46,21.94,35.68,22.52,1.2,0.47,peten_izabal
Morales,peten_izabal,30,2023,6,20.7,26.29,5.9,78.28,27.81,23.08,37.27,23.18,1.08,0.45,peten_izabal
Morales,peten_izabal,30,2023,7,18.23,26.3,8.9,87.52,26.25,23.81,31.21,23.27,1.32,0.55,peten_izabal
Morales,peten_izabal,30,2023,8,19.09,26.12,4.08,86.84,26.32,23.74,31.27,22.2,1.17,0.48,peten_izabal
Morales,peten_izabal,30,2023,9,19.3,25.41,5.17,87.63,26.37,23.94,31.36,23.44,1.19,0.49,peten_izabal
Morales,peten_izabal,30,2023,10,15.89,23.03,6.79,88.55,25.69,23.51,32.98,19.9,1.2,0.47,peten_izabal
Morales,peten_izabal,30,2023,11,12.0,20.56,10.4,92.04,24.1,22.65,28.31,19.09,1.29,0.5,peten_izabal
Morales,peten_izabal,30,2023,12,11.77,19.34,7.62,90.63,22.66,20.95,28.99,15.44,1.31,0.51,peten_izabal
Morales,peten_izabal,30,2023,13,17.9,23.82,5.72,85.08,25.22,22.2,37.32,15.44,1.25,0.5,peten_izabal
Morales,peten_izabal,30,2024,1,15.69,20.34,1.41,87.94,23.4,21.14,29.51,16.5,1.26,0.51,peten_izabal
Morales,peten_izabal,30,2024,2,18.25,23.24,0.6,79.19,22.82,18.56,34.03,15.02,1.42,0.56,peten_izabal
Morales,peten_izabal,30,2024,3,20.92,24.47,10.35,76.65,26.49,21.41,37.11,20.16,1.27,0.48,peten_izabal
Morales,peten_izabal,30,2024,4,19.73,25.53,1.0,76.28,27.14,22.04,37.03,21.66,1.43,0.53,peten_izabal
Morales,peten_izabal,30,2024,5,20.84,24.6,0.97,70.4,29.62,22.85,39.18,22.8,1.26,0.47,peten_izabal
Morales,peten_izabal,30,2024,6,17.84,26.17,8.91,83.6,27.01,23.58,36.69,21.23,1.02,0.41,peten_izabal
Morales,peten_izabal,30,2024,7,17.39,26.01,6.95,90.53,25.84,24.05,30.12,22.83,1.26,0.52,peten_izabal
Morales,peten_izabal,30,2024,8,19.64,26.22,6.84,90.13,25.89,24.04,30.26,23.42,1.13,0.48,peten_izabal
Morales,peten_izabal,30,2024,9,19.44,25.12,7.99,90.47,26.24,24.47,30.66,22.75,0.97,0.42,peten_izabal
Morales,peten_izabal,30,2024,10,14.35,22.83,8.31,91.18,24.71,23.09,29.15,21.05,1.2,0.48,peten_izabal
Morales,peten_izabal,30,2024,11,12.75,20.59,13.4,90.33,23.85,22.07,30.51,17.37,1.26,0.5,peten_izabal
Morales,peten_izabal,30,2024,12,8.91,19.15,11.17,92.91,22.48,21.24,28.14,18.1,1.45,0.54,peten_izabal
Morales,peten_izabal,30,2024,13,17.14,23.68,6.51,85.0,25.47,22.39,39.18,15.02,1.24,0.49,peten_izabal
Nenton,noroccidente,1050,2010,1,16.42,21.53,1.02,74.19,18.2,12.71,32.11,7.08,3.78,2.23,noroccidente
Nenton,noroccidente,1050,2010,2,18.65,23.63,0.28,66.92,20.81,13.15,32.2,11.11,3.16,1.89,noroccidente
Nenton,noroccidente,1050,2010,3,21.26,25.96,0.26,55.86,23.1,12.16,36.32,12.27,3.35,2.04,noroccidente
Nenton,noroccidente,1050,2010,4,20.7,26.5,2.36,63.42,24.46,15.77,35.84,15.33,2.39,1.47,noroccidente
Nenton,noroccidente,1050,2010,5,19.25,27.45,6.16,71.19,23.9,17.3,35.24,14.67,3.12,1.85,noroccidente
Nenton,noroccidente,1050,2010,6,17.64,27.79,7.8,82.31,22.46,18.91,32.25,16.63,2.68,1.56,noroccidente
Nenton,noroccidente,1050,2010,7,17.33,27.71,10.09,84.98,21.43,18.58,27.86,16.0,2.59,1.48,noroccidente
Nenton,noroccidente,1050,2010,8,16.48,27.23,15.73,88.52,21.54,19.42,27.74,16.7,2.04,1.13,noroccidente
Nenton,noroccidente,1050,2010,9,15.86,26.48,10.37,88.87,21.16,19.13,27.46,16.47,2.41,1.37,noroccidente
Nenton,noroccidente,1050,2010,10,17.66,24.55,0.97,84.53,19.37,16.47,27.18,12.35,2.89,1.63,noroccidente
Nenton,noroccidente,1050,2010,11,16.39,22.34,1.49,83.76,18.04,15.0,27.18,8.53,3.0,1.67,noroccidente
Nenton,noroccidente,1050,2010,12,18.0,21.34,0.26,78.12,16.19,11.9,28.77,6.86,3.2,1.83,noroccidente
Nenton,noroccidente,1050,2010,13,17.97,25.21,4.76,76.94,20.88,15.88,36.32,6.86,2.88,1.68,noroccidente
Nenton,noroccidente,1050,2011,1,17.68,21.35,1.18,73.86,19.14,13.57,29.51,10.21,3.13,1.82,noroccidente
Nenton,noroccidente,1050,2011,2,18.57,23.77,0.47,69.73,20.27,13.55,30.99,12.33,3.13,1.86,noroccidente
Nenton,noroccidente,1050,2011,3,21.28,26.16,0.47,59.7,21.92,12.23,35.72,12.56,3.33,2.0,noroccidente
Nenton,noroccidente,1050,2011,4,21.17,25.7,0.86,58.05,24.39,14.04,35.6,15.52,2.7,1.65,noroccidente
Nenton,noroccidente,1050,2011,5,20.87,26.33,2.28,66.1,24.63,16.63,34.78,15.27,2.41,1.47,noroccidente
Nenton,noroccidente,1050,2011,6,16.83,27.53,6.57,75.48,22.9,17.67,32.92,16.92,2.26,1.36,noroccidente
Nenton,noroccidente,1050,2011,7,17.31,27.51,8.35,85.94,21.31,18.66,27.75,15.83,2.63,1.49,noroccidente
Nenton,noroccidente,1050,2011,8,19.22,27.48,10.17,83.79,21.71,18.58,29.01,16.25,2.22,1.25,noroccidente
Nenton,noroccidente,1050,2011,9,16.21,26.17,10.04,87.16,21.02,18.63,28.26,15.6,2.32,1.29,noroccidente
Nenton,noroccidente,1050,2011,10,14.29,24.22,5.42,86.54,19.24,16.75,26.92,11.62,2.87,1.62,noroccidente
Nenton,noroccidente,1050,2011,11,17.72,22.32,0.74,83.83,18.44,15.39,26.94,9.05,3.26,1.82,noroccidente
Nenton,noroccidente,1050,2011,12,16.69,20.97,1.13,83.42,17.71,14.58,26.5,9.68,3.65,2.05,noroccidente
Nenton,noroccidente,1050,2011,13,18.15,24.96,4.0,76.19,21.06,15.87,35.72,9.05,2.83,1.64,noroccidente
Nenton,noroccidente,1050,2012,1,16.63,21.47,1.18,78.06,18.84,14.36,28.37,10.23,3.55,2.03,noroccidente
Nenton,noroccidente,1050,2012,2,17.19,23.69,0.6,75.52,20.02,14.8,31.46,12.24,3.49,2.04,noroccidente
Nenton,noroccidente,1050,2012,3,20.99,26.53,1.47,66.21,21.29,13.45,32.81,12.41,3.84,2.3,noroccidente
Nenton,noroccidente,1050,2012,4,21.59,26.85,1.48,63.19,22.94,14.2,33.91,12.27,2.41,1.46,noroccidente
Nenton,noroccidente,1050,2012,5,17.76,26.46,5.16,70.41,23.71,17.05,35.01,16.36,2.13,1.26,noroccidente
Nenton,noroccidente,1050,2012,6,18.12,27.9,7.54,83.91,21.56,18.44,29.84,16.1,2.29,1.31,noroccidente
Nenton,noroccidente,1050,2012,7,19.8,27.7,4.13,83.12,21.24,17.99,28.73,16.11,3.52,2.02,noroccidente
Nenton,noroccidente,1050,2012,8,19.2,27.44,10.4,84.29,21.65,18.58,29.19,15.69,2.2,1.23,noroccidente
Nenton,noroccidente,1050,2012,9,19.05,26.53,5.68,85.27,21.15,18.33,28.1,15.27,2.52,1.41,noroccidente
Nenton,noroccidente,1050,2012,10,16.9,24.41,4.06,85.34,20.18,17.41,27.64,14.13,2.99,1.66,noroccidente
Nenton,noroccidente,1050,2012,11,17.17,22.29,0.33,81.05,17.75,14.09,26.37,9.12,3.95,2.27,noroccidente
Nenton,noroccidente,1050,2012,12,18.17,20.99,0.39,74.03,19.42,13.82,30.33,10.33,3.28,1.89,noroccidente
Nenton,noroccidente,1050,2012,13,18.55,25.19,3.55,77.54,20.82,16.05,35.01,9.12,3.01,1.74,noroccidente
Nenton,noroccidente,1050,2013,1,15.86,21.55,0.95,75.32,19.45,14.14,30.93,10.4,3.81,2.21,noroccidente
Nenton,noroccidente,1050,2013,2,20.25,23.69,0.27,64.32,21.83,13.16,34.44,11.76,3.07,1.82,noroccidente
Nenton,noroccidente,1050,2013,3,20.46,26.11,0.24,56.51,21.87,11.16,36.63,8.5,4.01,2.47,noroccidente
Nenton,noroccidente,1050,2013,4,21.71,25.65,1.28,57.2,25.14,14.37,36.86,13.75,2.57,1.56,noroccidente
Nenton,noroccidente,1050,2013,5,18.83,25.68,3.19,62.14,24.42,15.18,36.07,15.09,2.62,1.61,noroccidente
Nenton,noroccidente,1050,2013,6,17.87,27.6,11.45,83.99,21.8,18.71,28.45,16.32,2.65,1.53,noroccidente
Nenton,noroccidente,1050,2013,7,18.96,27.63,6.69,84.67,21.08,18.15,27.54,15.54,3.08,1.76,noroccidente
Nenton,noroccidente,1050,2013,8,19.57,27.33,7.05,83.33,21.27,18.04,28.24,14.68,2.99,1.69,noroccidente
Nenton,noroccidente,1050,2013,9,16.46,26.37,10.4,86.0,21.35,18.69,27.63,16.36,1.9,1.07,noroccidente
Nenton,noroccidente,1050,2013,10,17.18,24.28,6.52,87.1,20.97,18.57,27.66,15.32,2.78,1.55,noroccidente
Nenton,noroccidente,1050,2013,11,14.83,21.9,2.89,86.05,19.05,16.49,26.96,10.35,3.43,1.94,noroccidente
Nenton,noroccidente,1050,2013,12,15.11,20.85,0.87,84.64,18.54,15.68,26.84,11.59,3.32,1.86,noroccidente
Nenton,noroccidente,1050,2013,13,18.08,24.89,4.33,76.01,21.39,16.04,36.86,8.5,3.02,1.76,noroccidente
Nenton,noroccidente,1050,2014,1,16.94,21.61,0.25,76.69,17.84,13.07,29.11,7.08,3.63,2.11,noroccidente
Nenton,noroccidente,1050,2014,2,18.96,23.76,0.11,72.36,21.06,14.89,31.21,13.21,2.8,1.62,noroccidente
Nenton,noroccidente,1050,2014,3,22.45,26.26,0.39,63.35,23.15,14.3,35.67,13.81,3.0,1.81,noroccidente
Nenton,noroccidente,1050,2014,4,21.85,26.7,1.59,59.21,24.24,14.48,35.44,12.52,3.23,2.01,noroccidente
Nenton,noroccidente,1050,2014,5,15.7,26.34,6.55,79.74,22.25,18.12,31.36,15.93,2.76,1.63,noroccidente
Nenton,noroccidente,1050,2014,6,16.76,27.55,8.64,85.1,22.01,19.17,27.67,17.05,2.42,1.37,noroccidente
Nenton,noroccidente,1050,2014,7,20.84,27.83,2.71,81.96,21.7,18.19,28.45,16.01,3.84,2.23,noroccidente
Nenton,noroccidente,1050,2014,8,20.54,27.55,3.82,77.05,22.28,17.4,30.77,15.9,3.02,1.73,noroccidente
Nenton,noroccidente,1050,2014,9,16.19,26.34,13.4,85.83,21.17,18.46,30.01,15.87,2.28,1.28,noroccidente
Nenton,noroccidente,1050,2014,10,15.89,24.32,5.88,85.73,20.38,17.71,28.12,13.22,2.87,1.62,noroccidente
Nenton,noroccidente,1050,2014,11,15.91,21.95,1.57,84.46,18.41,15.55,27.23,11.41,3.75,2.18,noroccidente
Nenton,noroccidente,1050,2014,12,16.68,20.89,0.48,82.42,17.85,14.49,27.28,10.73,3.51,1.97,noroccidente
Nenton,noroccidente,1050,2014,13,18.23,25.1,3.79,77.86,21.02,16.32,35.67,7.08,3.1,1.8,noroccidente
Nenton,noroccidente,1050,2015,1,16.26,21.53,0.35,76.96,18.36,13.68,28.1,9.25,4.46,2.63,noroccidente
Nenton,noroccidente,1050,2015,2,18.65,23.92,0.22,70.47,19.69,13.08,31.36,11.19,3.75,2.25,noroccidente
Nenton,noroccidente,1050,2015,3,19.62,26.05,0.49,65.32,21.97,14.05,33.38,11.95,3.83,2.34,noroccidente
Nenton,noroccidente,1050,2015,4,21.58,26.48,1.74,65.12,24.3,15.93,36.13,13.48,2.87,1.74,noroccidente
Nenton,noroccidente,1050,2015,5,21.01,27.24,2.85,69.42,23.44,16.38,33.2,15.73,2.98,1.76,noroccidente
Nenton,noroccidente,1050,2015,6,18.94,27.44,4.31,77.05,22.33,17.58,31.2,15.82,3.55,2.1,noroccidente
Nenton,noroccidente,1050,2015,7,20.52,27.74,3.25,75.82,22.48,17.31,31.5,15.63,3.61,2.11,noroccidente
Nenton,noroccidente,1050,2015,8,21.57,27.77,4.71,75.07,22.89,17.44,32.31,16.0,2.97,1.71,noroccidente
Nenton,noroccidente,1050,2015,9,16.67,25.97,11.54,85.57,21.5,18.75,29.43,15.44,2.33,1.28,noroccidente
Nenton,noroccidente,1050,2015,10,16.56,24.06,6.48,85.4,21.73,18.93,29.37,14.34,2.29,1.28,noroccidente
Nenton,noroccidente,1050,2015,11,15.16,21.9,1.99,85.77,20.34,17.68,28.1,12.94,3.59,2.03,noroccidente
Nenton,noroccidente,1050,2015,12,16.44,20.59,0.33,79.96,20.63,16.63,29.22,11.74,3.0,1.69,noroccidente
Nenton,noroccidente,1050,2015,13,18.59,25.06,3.19,76.01,21.65,16.47,36.13,9.25,3.27,1.91,noroccidente
Nenton,noroccidente,1050,2016,1,17.0,21.38,0.11,71.18,19.4,13.19,30.6,7.69,3.1,1.86,noroccidente
Nenton,noroccidente,1050,2016,2,18.55,23.95,0.07,68.02,19.27,12.29,32.04,9.07,4.8,2.94,noroccidente
Nenton,noroccidente,1050,2016,3,20.98,25.96,0.75,60.71,24.25,14.76,36.27,14.18,2.48,1.52,noroccidente
Nenton,noroccidente,1050,2016,4,21.01,25.79,1.07,60.19,25.04,15.23,36.69,14.24,2.99,1.82,noroccidente
Nenton,noroccidente,1050,2016,5,20.49,26.03,3.92,66.75,25.17,17.3,37.36,15.52,2.34,1.37,noroccidente
Nenton,noroccidente,1050,2016,6,17.63,27.49,9.52,81.81,22.18,18.6,31.33,15.22,2.52,1.47,noroccidente
Nenton,noroccidente,1050,2016,7,20.63,27.84,3.64,80.98,21.93,18.15,28.66,15.75,3.64,2.11,noroccidente
Nenton,noroccidente,1050,2016,8,20.59,27.65,8.66,83.3,21.87,18.6,29.76,15.63,2.84,1.62,noroccidente
Nenton,noroccidente,1050,2016,9,18.42,26.36,9.77,86.51,21.2,18.65,27.58,14.95,2.65,1.49,noroccidente
Nenton,noroccidente,1050,2016,10,16.98,24.4,1.73,83.89,20.35,17.27,28.12,12.38,3.19,1.79,noroccidente
Nenton,noroccidente,1050,2016,11,15.31,21.75,1.04,82.24,19.33,15.88,28.69,11.55,3.7,2.13,noroccidente
Nenton,noroccidente,1050,2016,12,16.34,20.67,0.54,76.71,20.3,15.43,29.77,11.92,3.8,2.2,noroccidente
Nenton,noroccidente,1050,2016,13,18.67,24.94,3.4,75.2,21.7,16.29,37.36,7.69,3.16,1.86,noroccidente
Nenton,noroccidente,1050,2017,1,19.13,21.8,0.1,69.11,19.73,12.63,32.77,9.35,3.35,1.97,noroccidente
Nenton,noroccidente,1050,2017,2,20.06,23.68,0.03,60.64,22.18,12.67,33.31,11.84,3.24,1.92,noroccidente
Nenton,noroccidente,1050,2017,3,20.41,26.07,0.14,58.26,22.47,12.62,34.96,13.53,4.09,2.5,noroccidente
Nenton,noroccidente,1050,2017,4,21.45,26.52,1.1,56.77,24.63,13.76,37.38,15.33,2.92,1.81,noroccidente
Nenton,noroccidente,1050,2017,5,18.49,26.93,6.25,72.78,24.15,18.04,34.54,15.0,1.99,1.19,noroccidente
Nenton,noroccidente,1050,2017,6,16.19,27.58,14.23,85.53,22.06,19.28,28.92,16.75,2.02,1.17,noroccidente
Nenton,noroccidente,1050,2017,7,19.2,27.69,5.8,83.99,21.41,18.36,27.88,15.46,3.57,2.06,noroccidente
Nenton,noroccidente,1050,2017,8,19.35,27.64,6.64,84.7,21.77,18.82,27.74,15.27,2.64,1.52,noroccidente
Nenton,noroccidente,1050,2017,9,17.01,26.39,10.6,86.25,21.86,19.25,28.25,16.89,1.94,1.09,noroccidente
Nenton,noroccidente,1050,2017,10,15.3,24.1,4.97,86.62,20.63,18.15,26.9,13.43,2.95,1.67,noroccidente
Nenton,noroccidente,1050,2017,11,17.4,22.41,0.36,84.6,18.79,15.88,27.4,10.73,3.25,1.81,noroccidente
Nenton,noroccidente,1050,2017,12,16.1,21.02,0.07,80.64,18.21,14.44,27.55,8.21,3.89,2.23,noroccidente
Nenton,noroccidente,1050,2017,13,18.33,25.16,4.2,75.92,21.48,16.18,37.38,8.21,2.99,1.75,noroccidente
Nenton,noroccidente,1050,2018,1,15.42,21.48,0.53,74.64,17.21,12.03,29.53,7.78,4.6,2.76,noroccidente
Nenton,noroccidente,1050,2018,2,20.13,24.03,0.32,69.7,20.58,13.64,30.89,12.35,3.9,2.29,noroccidente
Nenton,noroccidente,1050,2018,3,23.48,26.41,0.32,59.02,23.06,12.83,35.41,12.16,3.31,1.99,noroccidente
Nenton,noroccidente,1050,2018,4,20.6,26.63,1.9,63.4,23.83,15.08,34.58,13.92,2.79,1.69,noroccidente
Nenton,noroccidente,1050,2018,5,19.74,27.1,4.23,70.49,24.0,17.27,33.37,15.5,2.12,1.25,noroccidente
Nenton,noroccidente,1050,2018,6,17.41,27.45,7.39,83.1,21.7,18.4,29.63,15.37,2.26,1.33,noroccidente
Nenton,noroccidente,1050,2018,7,22.32,27.73,2.05,73.61,22.55,16.79,32.7,15.03,3.86,2.25,noroccidente
Nenton,noroccidente,1050,2018,8,20.51,27.55,6.83,79.92,21.97,17.83,31.5,15.14,3.18,1.82,noroccidente
Nenton,noroccidente,1050,2018,9,18.36,26.46,8.38,85.04,21.35,18.47,29.08,16.06,2.8,1.57,noroccidente
Nenton,noroccidente,1050,2018,10,16.94,24.38,5.29,84.95,20.74,17.88,27.26,15.13,2.94,1.65,noroccidente
Nenton,noroccidente,1050,2018,11,16.92,22.03,1.82,82.54,20.4,17.02,28.55,12.12,3.01,1.71,noroccidente
Nenton,noroccidente,1050,2018,12,17.5,20.97,0.16,75.45,19.47,14.31,30.03,8.01,3.26,1.88,noroccidente
Nenton,noroccidente,1050,2018,13,19.11,25.19,3.27,75.16,21.41,15.97,35.41,7.78,3.17,1.85,noroccidente
Nenton,noroccidente,1050,2019,1,17.33,21.66,0.21,70.7,19.71,13.13,31.39,10.6,3.36,1.94,noroccidente
Nenton,noroccidente,1050,2019,2,21.16,24.0,0.25,60.33,22.88,13.13,36.02,12.98,2.64,1.56,noroccidente
Nenton,noroccidente,1050,2019,3,22.34,26.38,0.47,58.22,23.27,13.04,35.35,13.56,3.55,2.13,noroccidente
Nenton,noroccidente,1050,2019,4,22.17,26.26,0.23,51.84,25.01,12.48,35.86,13.37,3.01,1.82,noroccidente
Nenton,noroccidente,1050,2019,5,20.15,26.41,5.37,70.36,24.82,18.03,35.5,17.68,2.03,1.25,noroccidente
Nenton,noroccidente,1050,2019,6,20.06,27.93,6.6,79.9,23.28,19.16,31.7,16.26,2.44,1.41,noroccidente
Nenton,noroccidente,1050,2019,7,22.19,28.15,3.08,75.96,22.77,17.67,30.97,14.72,3.18,1.81,noroccidente
Nenton,noroccidente,1050,2019,8,22.33,27.89,7.15,79.56,22.84,18.59,31.39,16.0,2.47,1.36,noroccidente
Nenton,noroccidente,1050,2019,9,19.02,26.23,11.04,84.55,21.89,18.9,28.99,15.8,2.3,1.28,noroccidente
Nenton,noroccidente,1050,2019,10,16.37,24.01,12.5,86.39,21.34,18.76,28.24,15.86,2.18,1.22,noroccidente
Nenton,noroccidente,1050,2019,11,17.67,22.06,0.58,85.33,19.74,16.98,27.01,13.23,3.05,1.69,noroccidente
Nenton,noroccidente,1050,2019,12,16.93,20.69,0.46,81.89,19.27,15.74,28.68,12.21,2.93,1.61,noroccidente
Nenton,noroccidente,1050,2019,13,19.8,25.14,4.02,73.84,22.23,16.32,36.02,10.6,2.76,1.59,noroccidente
Nenton,noroccidente,1050,2020,1,16.37,21.3,0.24,74.61,20.12,14.8,31.67,10.64,3.63,2.13,noroccidente
Nenton,noroccidente,1050,2020,2,19.8,23.85,0.29,68.41,21.35,14.17,32.83,12.2,3.58,2.14,noroccidente
Nenton,noroccidente,1050,2020,3,23.25,26.54,0.43,60.12,23.2,13.37,36.33,12.71,3.45,2.07,noroccidente
Nenton,noroccidente,1050,2020,4,21.3,24.62,0.96,58.23,26.02,15.74,36.94,16.99,2.58,1.58,noroccidente
Nenton,noroccidente,1050,2020,5,18.51,26.38,6.81,72.39,23.99,17.88,34.13,17.57,2.25,1.34,noroccidente
Nenton,noroccidente,1050,2020,6,18.99,27.86,14.31,85.7,21.9,19.15,29.27,15.98,3.25,1.88,noroccidente
Nenton,noroccidente,1050,2020,7,21.54,27.84,4.93,84.37,21.73,18.73,28.72,16.2,2.84,1.6,noroccidente
Nenton,noroccidente,1050,2020,8,19.65,27.5,10.11,85.08,21.61,18.76,28.51,14.78,2.84,1.63,noroccidente
Nenton,noroccidente,1050,2020,9,18.89,26.45,9.46,85.75,21.67,18.97,28.34,16.21,2.34,1.32,noroccidente
Nenton,noroccidente,1050,2020,10,15.51,23.85,7.5,85.93,20.81,18.18,27.51,14.56,2.56,1.43,noroccidente
Nenton,noroccidente,1050,2020,11,13.96,21.75,1.97,85.93,19.91,17.32,26.45,14.4,3.5,1.99,noroccidente
